6.640 134.94 0.00066000 1.724e+01 0.004e+01 2.71e+02 0.06e+02
6.680 140.44 0.00063250 1.491e+01 0.008e+01 3.53e+02 0.08e+02
6.712 144.97 0.00061250 1.227e+01 0.009e+01 4.4e+02  0.1e+02 
6.733 148.00 0.00059950 1.051e+01 0.008e+01 4.67e+02 0.07e+02
6.754 151.09 0.00058500 8.31e+00  0.09e+00  4.68e+02 0.09e+02
